1+11=13|1+11=12
36-13=25|36-13=23
36-14=23|36-14=22
36-16=29|36-16=20
36-21=13|36-21=15
36-23=12|36-23=13
36-23=15|36-23=13
36-24=13|36-24=12
36-26=19|36-26=10
36-3=32|36-3=33
36-3=35|36-3=33
36-31=3|36-31=5
36-33=2|36-33=3
36-33=5|36-33=3
36-34=3|36-34=2
36-4=33|36-4=32
36-6=39|36-6=30
36+14=56|36+14=50
36+14=59|36+14=50
36+17=52|36+17=53
36+17=55|36+17=53
36+24=66|36+24=60
36+24=69|36+24=60
36+27=62|36+27=63
36+27=65|36+27=63
36+34=76|36+34=70
36+34=79|36+34=70
36+37=72|36+37=73
36+37=75|36+37=73
36+4=46|36+4=40
36+4=49|36+4=40
36+44=86|36+44=80
36+44=89|36+44=80
36+47=82|36+47=83
36+47=85|36+47=83
36+54=96|36+54=90
36+57=92|36+57=93
36+57=95|36+57=93
36+64=106|36+64=100
36+64=109|36+64=100
36+67=102|36+67=103
36+67=105|36+67=103
36+7=42|36+7=43
36+7=45|36+7=43
36+74=116|36+74=110
36+74=119|36+74=110
36+77=112|36+77=113
36+77=115|36+77=113
36+84=126|36+84=120
36+84=129|36+84=120
36+87=122|36+87=123
36+87=125|36+87=123
36+94=136|36+94=130
36+94=139|36+94=130
36+97=132|36+97=133
36+97=135|36+97=133
37-1=30|37-1=36
37-1=39|37-1=36
37-11=20|37-11=26
37-11=29|37-11=26
37-12=23|37-12=25
37-14=22|37-14=23
37-14=25|37-14=23
37-15=23|37-15=22
37-17=26|37-17=20
37-17=29|37-17=20
37-21=10|37-21=16
37-21=19|37-21=16
37-22=13|37-22=15
37-24=12|37-24=13
37-24=15|37-24=13
37-25=13|37-25=12
37-27=16|37-27=10
37-27=19|37-27=10
37-31=0|37-31=6
37-31=9|37-31=6
37-32=3|37-32=5
37-34=2|37-34=3
37-34=5|37-34=3
37-35=3|37-35=2
37-4=32|37-4=33
37-5=33|37-5=32
37-7=36|37-7=30
37-7=39|37-7=30
37+12=40|37+12=49
37+12=46|37+12=49
37+13=56|37+13=50
37+13=59|37+13=50
37+15=53|37+15=52
37+16=52|37+16=53
37+16=55|37+16=53
37+18=53|37+18=55
37+19=50|37+19=56
37+2=30|37+2=39
37+2=36|37+2=39
37+22=50|37+22=59
37+22=56|37+22=59
37+23=66|37+23=60
37+23=69|37+23=60
37+25=63|37+25=62
37+26=62|37+26=63
37+26=65|37+26=63
37+28=63|37+28=65
37+29=60|37+29=66
37+3=46|37+3=40
37+3=49|37+3=40
37+32=60|37+32=69
37+32=66|37+32=69
37+33=76|37+33=70
37+33=79|37+33=70
37+35=73|37+35=72
37+36=72|37+36=73
37+36=75|37+36=73
37+38=73|37+38=75
37+39=70|37+39=76
37+42=70|37+42=79
37+42=76|37+42=79
37+43=86|37+43=80
37+43=89|37+43=80
37+45=83|37+45=82
37+46=82|37+46=83
37+46=85|37+46=83
37+48=83|37+48=85
37+49=80|37+49=86
37+5=43|37+5=42
37+52=80|37+52=89
37+52=86|37+52=89
37+53=96|37+53=90
37+53=99|37+53=90
37+55=93|37+55=92
37+56=92|37+56=93
37+56=95|37+56=93
37+58=93|37+58=95
37+59=90|37+59=96
37+6=42|37+6=43
37+6=45|37+6=43
37+62=90|37+62=99
37+62=96|37+62=99
37+63=106|37+63=100
37+63=109|37+63=100
37+65=103|37+65=102
37+66=102|37+66=103
37+66=105|37+66=103
37+68=103|37+68=105
37+69=100|37+69=106
37+72=100|37+72=109
37+72=106|37+72=109
37+73=116|37+73=110
37+73=119|37+73=110
37+75=113|37+75=112
37+76=112|37+76=113
37+76=115|37+76=113
37+78=113|37+78=115
37+79=110|37+79=116
37+8=43|37+8=45
37+82=110|37+82=119
37+82=116|37+82=119
37+83=126|37+83=120
37+83=129|37+83=120
37+85=123|37+85=122
37+86=122|37+86=123
37+86=125|37+86=123
37+88=123|37+88=125
37+89=120|37+89=126
37+9=40|37+9=46
37+92=120|37+92=129
37+92=126|37+92=129
37+93=136|37+93=130
37+93=139|37+93=130
37+95=133|37+95=132
37+96=132|37+96=133
37+96=135|37+96=133
37+98=133|37+98=135
37+99=130|37+99=136
38-12=20|38-12=26
38-12=29|38-12=26
38-15=22|38-15=23
38-16=23|38-16=22
38-19=10|38-19=19
38-19=16|38-19=19
38-2=30|38-2=36
38-2=39|38-2=36
38-22=10|38-22=16
38-22=19|38-22=16
38-25=12|38-25=13
38-26=13|38-26=12
38-29=0|38-29=9
38-29=6|38-29=9
38-32=0|38-32=6
38-32=9|38-32=6
38-35=2|38-35=3
38-36=3|38-36=2
38-5=32|38-5=33
38-6=33|38-6=32
38-9=20|38-9=29
38-9=26|38-9=29
38+1=30|38+1=39
38+1=36|38+1=39
38+11=40|38+11=49
38+11=46|38+11=49
38+12=56|38+12=50
38+12=59|38+12=50
38+14=53|38+14=52
38+17=53|38+17=55
38+18=50|38+18=56
38+18=59|38+18=56
38+2=46|38+2=40
38+2=49|38+2=40
38+21=56|38+21=59
38+22=66|38+22=60
38+22=69|38+22=60
38+24=63|38+24=62
38+27=63|38+27=65
38+28=60|38+28=66
38+28=69|38+28=66
38+31=60|38+31=69
38+31=66|38+31=69
38+32=76|38+32=70
38+32=79|38+32=70
38+34=73|38+34=72
38+37=73|38+37=75
38+38=70|38+38=76
38+38=79|38+38=76
38+4=43|38+4=42
38+41=70|38+41=79
38+41=76|38+41=79
38+42=86|38+42=80
38+42=89|38+42=80
38+44=83|38+44=82
38+47=83|38+47=85
38+48=80|38+48=86
38+48=89|38+48=86
38+51=80|38+51=89
38+51=86|38+51=89
38+52=96|38+52=90
38+52=99|38+52=90
38+54=93|38+54=92
38+57=93|38+57=95
38+58=90|38+58=96
38+58=99|38+58=96
38+61=90|38+61=99
38+61=96|38+61=99
38+62=106|38+62=100
38+62=109|38+62=100
38+64=103|38+64=102
38+67=103|38+67=105
38+68=100|38+68=106
38+68=109|38+68=106
38+7=43|38+7=45
38+71=100|38+71=109
38+71=106|38+71=109
38+72=116|38+72=110
38+72=119|38+72=110
38+74=113|38+74=112
38+77=113|38+77=115
38+78=110|38+78=116
38+78=119|38+78=116
38+8=40|38+8=46
38+8=49|38+8=46
38+81=110|38+81=119
38+81=116|38+81=119
38+82=126|38+82=120
38+82=129|38+82=120
38+84=123|38+84=122
38+87=123|38+87=125
38+88=120|38+88=126
38+88=129|38+88=126
38+91=126|38+91=129
38+92=136|38+92=130
38+92=139|38+92=130
38+94=133|38+94=132
38+97=133|38+97=135
38+98=130|38+98=136
38+98=139|38+98=136
39-13=20|39-13=26
39-14=23|39-14=25
39-16=22|39-16=23
39-16=25|39-16=23
39-17=23|39-17=22
39-19=26|39-19=20
39-23=10|39-23=16
39-24=13|39-24=15
39-26=12|39-26=13
39-26=15|39-26=13
39-27=13|39-27=12
39-29=16|39-29=10
39-3=30|39-3=36
39-33=0|39-33=6
39-34=3|39-34=5
39-36=2|39-36=3
39-36=5|39-36=3
39-37=3|39-37=2
39-4=33|39-4=35
39-6=32|39-6=33
39-6=35|39-6=33
39-7=33|39-7=32
39-9=36|39-9=30
39+1=46|39+1=40
39+1=49|39+1=40
39+11=56|39+11=50
39+11=59|39+11=50
39+13=53|39+13=52
39+14=52|39+14=53
39+14=55|39+14=53
39+17=50|39+17=56
39+21=66|39+21=60
39+23=63|39+23=62
39+24=62|39+24=63
39+24=65|39+24=63
39+27=60|39+27=66
39+3=43|39+3=42
39+31=76|39+31=70
39+31=79|39+31=70
39+33=73|39+33=72
39+34=72|39+34=73
39+34=75|39+34=73
39+37=70|39+37=76
39+4=42|39+4=43
39+4=45|39+4=43
39+41=86|39+41=80
39+41=89|39+41=80
39+43=83|39+43=82
39+44=82|39+44=83
39+44=85|39+44=83
39+47=80|39+47=86
39+51=99|39+51=90
39+53=93|39+53=92
39+54=92|39+54=93
39+54=95|39+54=93
39+57=90|39+57=96
39+61=106|39+61=100
39+61=109|39+61=100
39+63=103|39+63=102
39+64=102|39+64=103
39+64=105|39+64=103
39+67=100|39+67=106
39+7=40|39+7=46
39+71=116|39+71=110
39+71=119|39+71=110
39+73=113|39+73=112
39+74=112|39+74=113
39+74=115|39+74=113
39+77=110|39+77=116
39+81=126|39+81=120
39+83=123|39+83=122
39+84=122|39+84=123
39+84=125|39+84=123
39+87=120|39+87=126
39+91=136|39+91=130
39+91=139|39+91=130
39+93=133|39+93=132
39+94=132|39+94=133
39+94=135|39+94=133
39+97=130|39+97=136
4+11=13|4+11=15
4+12=10|4+12=16
4+12=19|4+12=16
4+15=10|4+15=19
4+15=16|4+15=19
4+16=26|4+16=20
4+16=29|4+16=20
4+18=23|4+18=22
4+19=22|4+19=23
4+19=25|4+19=23
4+21=23|4+21=25
4+22=20|4+22=26
4+22=29|4+22=26
4+25=20|4+25=29
4+25=26|4+25=29
4+26=36|4+26=30
4+26=39|4+26=30
4+28=33|4+28=32
4+29=32|4+29=33
4+29=35|4+29=33
4+31=33|4+31=35
4+32=30|4+32=36
4+32=39|4+32=36
4+35=30|4+35=39
4+35=36|4+35=39
4+36=46|4+36=40
4+36=49|4+36=40
4+38=43|4+38=42
4+39=42|4+39=43
4+39=45|4+39=43
4+41=43|4+41=45
4+42=40|4+42=46
4+42=49|4+42=46
4+45=40|4+45=49
4+45=46|4+45=49
4+46=56|4+46=50
4+46=59|4+46=50
4+48=53|4+48=52
4+49=52|4+49=53
4+49=55|4+49=53
4+51=53|4+51=55
4+52=50|4+52=56
4+52=59|4+52=56
4+55=50|4+55=59
4+55=56|4+55=59
4+56=66|4+56=60
4+58=63|4+58=62
4+59=62|4+59=63
4+59=65|4+59=63
4+61=63|4+61=65
4+62=60|4+62=66
4+62=69|4+62=66
4+65=66|4+65=69
4+66=76|4+66=70
4+66=79|4+66=70
4+68=73|4+68=72
4+69=72|4+69=73
4+69=75|4+69=73
4+71=73|4+71=75
4+72=70|4+72=76
4+72=79|4+72=76
4+75=70|4+75=79
4+75=76|4+75=79
4+76=86|4+76=80
4+76=89|4+76=80
4+78=83|4+78=82
4+79=82|4+79=83
4+79=85|4+79=83
4+81=83|4+81=85
4+82=80|4+82=86
4+82=89|4+82=86
4+85=86|4+85=89
4+86=96|4+86=90
4+88=93|4+88=92
4+89=92|4+89=93
4+89=95|4+89=93
4+91=93|4+91=95
4+92=90|4+92=96
4+92=99|4+92=96
4+95=90|4+95=99
4+95=96|4+95=99
4+96=106|4+96=100
4+96=109|4+96=100
4+98=103|4+98=102
4+99=102|4+99=103
4+99=105|4+99=103
40-1=30|40-1=39
40-1=36|40-1=39
40-11=20|40-11=29
40-11=26|40-11=29
40-14=20|40-14=26
40-14=29|40-14=26
40-15=23|40-15=25
40-17=22|40-17=23
40-18=23|40-18=22
40-21=10|40-21=19
40-21=16|40-21=19
40-24=10|40-24=16
40-24=19|40-24=16
40-25=13|40-25=15
40-27=12|40-27=13
40-28=13|40-28=12
40-31=0|40-31=9
40-31=6|40-31=9
40-34=0|40-34=6
40-34=9|40-34=6
40-35=3|40-35=5
40-37=2|40-37=3
40-38=3|40-38=2
40-4=30|40-4=36
40-4=39|40-4=36
40-5=33|40-5=35
40-7=32|40-7=33
40-8=33|40-8=32
41-1=46|41-1=40
41-1=49|41-1=40
41-11=36|41-11=30
41-11=39|41-11=30
41-12=20|41-12=29
41-12=26|41-12=29
41-15=20|41-15=26
41-16=23|41-16=25
41-18=22|41-18=23
41-18=25|41-18=23
41-19=23|41-19=22
41-2=30|41-2=39
41-2=36|41-2=39
41-21=26|41-21=20
41-21=29|41-21=20
41-22=10|41-22=19
41-22=16|41-22=19
41-25=10|41-25=16
41-26=13|41-26=15
41-28=12|41-28=13
41-28=15|41-28=13
41-29=13|41-29=12
41-31=16|41-31=10
41-31=19|41-31=10
41-32=0|41-32=9
41-32=6|41-32=9
41-35=0|41-35=6
41-36=3|41-36=5
41-38=2|41-38=3
41-38=5|41-38=3
41-39=3|41-39=2
41-5=30|41-5=36
41-6=33|41-6=35
41-8=32|41-8=33
41-8=35|41-8=33
41-9=33|41-9=32
41+1=43|41+1=42
41+11=53|41+11=52
41+12=52|41+12=53
41+12=55|41+12=53
41+14=53|41+14=55
41+15=50|41+15=56
41+15=59|41+15=56
41+18=56|41+18=59
41+19=66|41+19=60
41+2=42|41+2=43
41+21=63|41+21=62
41+22=62|41+22=63
41+22=65|41+22=63
41+24=63|41+24=65
41+25=60|41+25=66
41+25=69|41+25=66
41+28=60|41+28=69
41+28=66|41+28=69
41+29=76|41+29=70
41+29=79|41+29=70
41+31=73|41+31=72
41+32=72|41+32=73
41+32=75|41+32=73
41+34=73|41+34=75
41+35=70|41+35=76
41+35=79|41+35=76
41+38=70|41+38=79
41+38=76|41+38=79
41+39=86|41+39=80
41+39=89|41+39=80
41+41=83|41+41=82
41+42=82|41+42=83
41+42=85|41+42=83
41+44=83|41+44=85
41+45=89|41+45=86
41+48=80|41+48=89
41+48=86|41+48=89
41+49=99|41+49=90
41+5=40|41+5=46
41+5=49|41+5=46
41+51=93|41+51=92
41+52=92|41+52=93
41+52=95|41+52=93
41+54=93|41+54=95
41+55=90|41+55=96
41+55=99|41+55=96
41+58=90|41+58=99
41+58=96|41+58=99
41+59=109|41+59=100
41+61=103|41+61=102
41+62=102|41+62=103
41+62=105|41+62=103
41+64=103|41+64=105
41+65=109|41+65=106
41+68=100|41+68=109
41+68=106|41+68=109
41+69=116|41+69=110
41+69=119|41+69=110
41+71=113|41+71=112
41+72=112|41+72=113
41+72=115|41+72=113
41+74=113|41+74=115
41+75=110|41+75=116
41+75=119|41+75=116
41+78=110|41+78=119
41+78=116|41+78=119
41+79=126|41+79=120
41+79=129|41+79=120
41+8=40|41+8=49
41+8=46|41+8=49
41+81=123|41+81=122
41+82=122|41+82=123
41+82=125|41+82=123
41+84=123|41+84=125
41+85=120|41+85=126
41+85=129|41+85=126
41+88=120|41+88=129
41+88=126|41+88=129
41+89=136|41+89=130
41+9=56|41+9=50
41+9=59|41+9=50
41+91=133|41+91=132
41+92=132|41+92=133
41+92=135|41+92=133
41+94=133|41+94=135
41+95=130|41+95=136
41+95=139|41+95=136
41+98=136|41+98=139
41+99=146|41+99=140
41+99=149|41+99=140
42-12=36|42-12=30
42-12=39|42-12=30
42-13=20|42-13=29
42-13=26|42-13=29
42-16=20|42-16=26
42-16=29|42-16=26
42-17=23|42-17=25
42-19=22|42-19=23
42-2=46|42-2=40
42-2=49|42-2=40
42-22=26|42-22=20
42-22=29|42-22=20
42-23=10|42-23=19
42-23=16|42-23=19
42-26=10|42-26=16
42-26=19|42-26=16
42-27=13|42-27=15
42-29=12|42-29=13
42-3=30|42-3=39
42-3=36|42-3=39
42-32=16|42-32=10
42-32=19|42-32=10
42-33=0|42-33=9
42-33=6|42-33=9
42-36=0|42-36=6
42-36=9|42-36=6
42-37=3|42-37=5
42-39=2|42-39=3
42-6=30|42-6=36
42-6=39|42-6=36
42-7=33|42-7=35
42-9=32|42-9=33
42+1=42|42+1=43
42+1=45|42+1=43
42+11=52|42+11=53
42+11=55|42+11=53
42+13=53|42+13=55
42+14=50|42+14=56
42+14=59|42+14=56
42+17=50|42+17=59
42+17=56|42+17=59
42+18=66|42+18=60
42+18=69|42+18=60
42+21=62|42+21=63
42+21=65|42+21=63
42+23=63|42+23=65
42+24=60|42+24=66
42+24=69|42+24=66
42+27=60|42+27=69
42+27=66|42+27=69
42+28=76|42+28=70
42+28=79|42+28=70
42+3=43|42+3=45
42+31=72|42+31=73
42+31=75|42+31=73
42+33=73|42+33=75
42+34=70|42+34=76
42+34=79|42+34=76
42+37=70|42+37=79
42+37=76|42+37=79
42+38=86|42+38=80
42+38=89|42+38=80
42+4=40|42+4=46
42+4=49|42+4=46
42+41=82|42+41=83
42+41=85|42+41=83
42+43=83|42+43=85
42+44=80|42+44=86
42+44=89|42+44=86
42+47=80|42+47=89
42+47=86|42+47=89
42+48=96|42+48=90
42+48=99|42+48=90
42+51=92|42+51=93
42+51=95|42+51=93
42+53=93|42+53=95
42+54=90|42+54=96
42+54=99|42+54=96
42+57=90|42+57=99
42+57=96|42+57=99
42+58=106|42+58=100
42+58=109|42+58=100
42+61=102|42+61=103
42+61=105|42+61=103
42+63=103|42+63=105
42+64=100|42+64=106
42+64=109|42+64=106
42+67=100|42+67=109
42+67=106|42+67=109
42+68=116|42+68=110
42+68=119|42+68=110
42+7=40|42+7=49
42+7=46|42+7=49
42+71=112|42+71=113
42+71=115|42+71=113
42+73=113|42+73=115
42+74=110|42+74=116
42+74=119|42+74=116
42+77=110|42+77=119
42+77=116|42+77=119
42+78=126|42+78=120
42+78=129|42+78=120
42+8=56|42+8=50
42+8=59|42+8=50
42+81=122|42+81=123
42+81=125|42+81=123
42+83=123|42+83=125
42+84=120|42+84=126
42+84=129|42+84=126
42+87=120|42+87=129
42+87=126|42+87=129
42+88=136|42+88=130
42+88=139|42+88=130
42+91=132|42+91=133
42+91=135|42+91=133
42+93=133|42+93=135
42+94=130|42+94=136
42+94=139|42+94=136
42+97=130|42+97=139
42+97=136|42+97=139
42+98=146|42+98=140
42+98=149|42+98=140
43-1=43|43-1=42
43-11=33|43-11=32
43-13=36|43-13=30
43-13=39|43-13=30
43-14=20|43-14=29
43-14=26|43-14=29
43-17=20|43-17=26
43-17=29|43-17=26
43-18=23|43-18=25
43-21=23|43-21=22
43-23=26|43-23=20
43-23=29|43-23=20
43-24=10|43-24=19
43-24=16|43-24=19
43-27=10|43-27=16
43-27=19|43-27=16
43-28=13|43-28=15
43-3=46|43-3=40
43-3=49|43-3=40
43-31=13|43-31=12
43-33=16|43-33=10
43-33=19|43-33=10
43-34=0|43-34=9
43-34=6|43-34=9
43-37=0|43-37=6
43-37=9|43-37=6
43-38=3|43-38=5
43-4=30|43-4=39
43-4=36|43-4=39
43-41=3|43-41=2
43-7=30|43-7=36
43-7=39|43-7=36
43-8=33|43-8=35
43+12=53|43+12=55
43+13=50|43+13=56
43+13=59|43+13=56
43+17=66|43+17=60
43+17=69|43+17=60
43+19=63|43+19=62
43+2=43|43+2=45
43+22=63|43+22=65
43+23=60|43+23=66
43+23=69|43+23=66
43+27=76|43+27=70
43+27=79|43+27=70
43+29=73|43+29=72
43+3=40|43+3=46
43+3=49|43+3=46
43+32=73|43+32=75
43+33=70|43+33=76
43+33=79|43+33=76
43+37=86|43+37=80
43+37=89|43+37=80
43+39=83|43+39=82
43+42=83|43+42=85
43+43=80|43+43=86
43+43=89|43+43=86
43+47=96|43+47=90
43+47=99|43+47=90
43+49=93|43+49=92
43+52=93|43+52=95
43+53=90|43+53=96
43+53=99|43+53=96
43+57=106|43+57=100
43+57=109|43+57=100
43+59=103|43+59=102
43+62=103|43+62=105
43+63=100|43+63=106
43+63=109|43+63=106
43+67=116|43+67=110
43+67=119|43+67=110
43+69=113|43+69=112
43+7=56|43+7=50
43+7=59|43+7=50
43+72=113|43+72=115
43+73=110|43+73=116
43+73=119|43+73=116
43+77=126|43+77=120
43+77=129|43+77=120
43+79=123|43+79=122
43+82=123|43+82=125
43+83=120|43+83=126
43+83=129|43+83=126
43+87=136|43+87=130
43+87=139|43+87=130
43+89=133|43+89=132
43+9=53|43+9=52
43+92=133|43+92=135
43+93=130|43+93=136
43+93=139|43+93=136
43+97=146|43+97=140
43+97=149|43+97=140
43+99=143|43+99=142
44-1=42|44-1=43
44-1=45|44-1=43
44-11=32|44-11=33
44-11=35|44-11=33
44-12=33|44-12=32
44-14=36|44-14=30
44-14=39|44-14=30
44-15=20|44-15=29
44-2=43|44-2=42
44-21=22|44-21=23
44-21=25|44-21=23
44-22=23|44-22=22
44-24=26|44-24=20
44-24=29|44-24=20
44-25=10|44-25=19
44-31=12|44-31=13
44-31=15|44-31=13
44-32=13|44-32=12
44-34=16|44-34=10
44-34=19|44-34=10
44-35=0|44-35=9
44-4=46|44-4=40
44-4=49|44-4=40
44-41=2|44-41=3
44-41=5|44-41=3
44-42=3|44-42=2
44-5=30|44-5=39
44+1=43|44+1=45
44+11=53|44+11=55
44+12=50|44+12=56
44+12=59|44+12=56
44+15=50|44+15=59
44+15=56|44+15=59
44+16=66|44+16=60
44+16=69|44+16=60
44+18=63|44+18=62
44+19=62|44+19=63
44+19=65|44+19=63
44+2=40|44+2=46
44+2=49|44+2=46
44+21=63|44+21=65
44+22=60|44+22=66
44+22=69|44+22=66
44+25=60|44+25=69
44+25=66|44+25=69
44+26=76|44+26=70
44+26=79|44+26=70
44+28=73|44+28=72
44+29=72|44+29=73
44+29=75|44+29=73
44+31=73|44+31=75
44+32=70|44+32=76
44+32=79|44+32=76
44+35=70|44+35=79
44+35=76|44+35=79
44+36=86|44+36=80
44+36=89|44+36=80
44+38=83|44+38=82
44+39=82|44+39=83
44+39=85|44+39=83
44+41=83|44+41=85
44+42=80|44+42=86
44+42=89|44+42=86
44+45=86|44+45=89
44+46=96|44+46=90
44+48=93|44+48=92
44+49=92|44+49=93
44+49=95|44+49=93
44+5=40|44+5=49
44+5=46|44+5=49
44+51=93|44+51=95
44+52=90|44+52=96
44+52=99|44+52=96
44+55=90|44+55=99
44+55=96|44+55=99
44+56=106|44+56=100
44+58=103|44+58=102
44+59=102|44+59=103
44+59=105|44+59=103
44+6=56|44+6=50
44+6=59|44+6=50
44+61=103|44+61=105
44+62=100|44+62=106
44+62=109|44+62=106
44+65=106|44+65=109
44+66=116|44+66=110
44+66=119|44+66=110
44+68=113|44+68=112
44+69=112|44+69=113
44+69=115|44+69=113
44+71=113|44+71=115
44+72=110|44+72=116
44+72=119|44+72=116
44+75=110|44+75=119
44+75=116|44+75=119
44+76=126|44+76=120
44+76=129|44+76=120
44+78=123|44+78=122
44+79=122|44+79=123
44+79=125|44+79=123
44+8=53|44+8=52
44+81=123|44+81=125
44+82=120|44+82=126
44+82=129|44+82=126
44+85=120|44+85=129
44+85=126|44+85=129
44+86=136|44+86=130
44+86=139|44+86=130
44+88=133|44+88=132
44+89=132|44+89=133
44+89=135|44+89=133
44+9=52|44+9=53
44+9=55|44+9=53
44+91=133|44+91=135
44+92=130|44+92=136
44+92=139|44+92=136
44+95=130|44+95=139
44+95=136|44+95=139
44+96=146|44+96=140
44+96=149|44+96=140
44+98=143|44+98=142
44+99=142|44+99=143
44+99=145|44+99=143
45-12=35|45-12=33
45-15=36|45-15=30
45-15=39|45-15=30
45-16=20|45-16=29
45-19=20|45-19=26
45-2=45|45-2=43
45-22=25|45-22=23
45-25=26|45-25=20
45-25=29|45-25=20
45-26=10|45-26=19
45-29=10|45-29=16
45-32=15|45-32=13
45-35=16|45-35=10
45-35=19|45-35=10
45-36=0|45-36=9
45-39=0|45-39=6
45-42=5|45-42=3
45-5=46|45-5=40
45-5=49|45-5=40
45-6=30|45-6=39
45-9=30|45-9=36
45+1=40|45+1=46
45+1=49|45+1=46
45+11=50|45+11=56
45+11=59|45+11=56
45+14=50|45+14=59
45+14=56|45+14=59
45+15=66|45+15=60
45+15=69|45+15=60
45+17=63|45+17=62
45+21=60|45+21=66
45+21=69|45+21=66
45+24=60|45+24=69
45+24=66|45+24=69
45+25=76|45+25=70
45+25=79|45+25=70
45+27=73|45+27=72
45+31=70|45+31=76
45+31=79|45+31=76
45+34=70|45+34=79
45+34=76|45+34=79
45+35=86|45+35=80
45+35=89|45+35=80
45+37=83|45+37=82
45+4=40|45+4=49
45+4=46|45+4=49
45+41=89|45+41=86
45+44=86|45+44=89
45+45=96|45+45=90
45+45=99|45+45=90
45+47=93|45+47=92
45+5=56|45+5=50
45+5=59|45+5=50
45+51=90|45+51=96
45+51=99|45+51=96
45+54=90|45+54=99
45+54=96|45+54=99
45+55=106|45+55=100
45+55=109|45+55=100
45+57=103|45+57=102
45+61=109|45+61=106
45+64=106|45+64=109
45+65=116|45+65=110
45+65=119|45+65=110
45+67=113|45+67=112
45+7=53|45+7=52
45+71=110|45+71=116
45+71=119|45+71=116
45+74=110|45+74=119
45+74=116|45+74=119
45+75=126|45+75=120
45+75=129|45+75=120
45+77=123|45+77=122
45+81=120|45+81=126
45+81=129|45+81=126
45+84=120|45+84=129
45+84=126|45+84=129
45+85=136|45+85=130
45+85=139|45+85=130
45+87=133|45+87=132
45+91=130|45+91=136
45+91=139|45+91=136
45+94=130|45+94=139
45+94=136|45+94=139
45+95=146|45+95=140
45+95=149|45+95=140
45+97=143|45+97=142
46-1=43|46-1=45
46-11=33|46-11=35
46-13=32|46-13=33
46-13=35|46-13=33
46-14=33|46-14=32
46-16=39|46-16=30
46-21=23|46-21=25
46-23=22|46-23=23
46-23=25|46-23=23
46-24=23|46-24=22
46-26=29|46-26=20
46-3=42|46-3=43
46-3=45|46-3=43
46-31=13|46-31=15
46-33=12|46-33=13
46-33=15|46-33=13
46-34=13|46-34=12
46-36=19|46-36=10
46-4=43|46-4=42
46-41=3|46-41=5
46-43=2|46-43=3
46-43=5|46-43=3
46-44=3|46-44=2
46-6=49|46-6=40
46+14=66|46+14=60
46+14=69|46+14=60
46+17=62|46+17=63
46+17=65|46+17=63
46+24=76|46+24=70
46+24=79|46+24=70
46+27=72|46+27=73
46+27=75|46+27=73
46+34=86|46+34=80
46+34=89|46+34=80
46+37=82|46+37=83
46+37=85|46+37=83
46+4=56|46+4=50
46+4=59|46+4=50
46+44=96|46+44=90
46+47=92|46+47=93
46+47=95|46+47=93
46+54=106|46+54=100
46+57=102|46+57=103
46+57=105|46+57=103
46+64=116|46+64=110
46+64=119|46+64=110
46+67=112|46+67=113
46+67=115|46+67=113
46+7=52|46+7=53
46+7=55|46+7=53
46+74=126|46+74=120
46+74=129|46+74=120
46+77=122|46+77=123
46+77=125|46+77=123
46+84=136|46+84=130
46+84=139|46+84=130
46+87=132|46+87=133
46+87=135|46+87=133
46+94=146|46+94=140
46+94=149|46+94=140
46+97=142|46+97=143
46+97=145|46+97=143
47-1=40|47-1=46
47-1=49|47-1=46
47-11=30|47-11=36
47-11=39|47-11=36
47-12=33|47-12=35
47-14=32|47-14=33
47-14=35|47-14=33
47-15=33|47-15=32
47-17=36|47-17=30
47-17=39|47-17=30
47-21=20|47-21=26
47-21=29|47-21=26
47-22=23|47-22=25
47-24=22|47-24=23
47-24=25|47-24=23
47-25=23|47-25=22
47-27=26|47-27=20
47-27=29|47-27=20
47-31=10|47-31=16
47-31=19|47-31=16
47-32=13|47-32=15
47-34=12|47-34=13
47-34=15|47-34=13
47-35=13|47-35=12
47-37=16|47-37=10
47-37=19|47-37=10
47-4=42|47-4=43
47-41=0|47-41=6
47-41=9|47-41=6
47-42=3|47-42=5
47-44=2|47-44=3
47-44=5|47-44=3
47-45=3|47-45=2
47-5=43|47-5=42
47-7=46|47-7=40
47-7=49|47-7=40
47+12=50|47+12=59
47+12=56|47+12=59
47+13=66|47+13=60
47+13=69|47+13=60
47+15=63|47+15=62
47+16=62|47+16=63
47+16=65|47+16=63
47+18=63|47+18=65
47+19=60|47+19=66
47+2=40|47+2=49
47+2=46|47+2=49
47+22=60|47+22=69
47+22=66|47+22=69
47+23=76|47+23=70
47+23=79|47+23=70
47+25=73|47+25=72
47+26=72|47+26=73
47+26=75|47+26=73
47+28=73|47+28=75
47+29=70|47+29=76
47+3=56|47+3=50
47+3=59|47+3=50
47+32=70|47+32=79
47+32=76|47+32=79
47+33=86|47+33=80
47+33=89|47+33=80
47+35=83|47+35=82
47+36=82|47+36=83
47+36=85|47+36=83
47+38=83|47+38=85
47+39=80|47+39=86
47+42=80|47+42=89
47+42=86|47+42=89
47+43=96|47+43=90
47+43=99|47+43=90
47+45=93|47+45=92
47+46=92|47+46=93
47+46=95|47+46=93
47+48=93|47+48=95
47+49=90|47+49=96
47+5=53|47+5=52
47+52=90|47+52=99
47+52=96|47+52=99
47+53=106|47+53=100
47+53=109|47+53=100
47+55=103|47+55=102
47+56=102|47+56=103
47+56=105|47+56=103
47+58=103|47+58=105
