0+10=16|6+10=16
62-24=28|62-24=38
62-24=29|52-24=28
62-24=68|82-24=58
62-24=76|52+24=76
62-24=88|62+24=86
62-24=98|82-24=58
62-25=21|52-25=27
62-25=27|62-25=37
62-25=38|63-25=38
62-25=39|62-23=39
62-25=67|82-25=57
62-25=77|52+25=77
62-25=93|62-29=33
62-25=96|62-26=36
62-25=97|82-25=57
62-26=25|52-26=26
62-26=26|62-26=36
62-26=31|62-25=37
62-26=58|82-26=56
62-26=66|82-26=56
62-26=78|52+26=78
62-26=87|62+25=87
62-26=94|62-28=34
62-26=96|82-26=56
62-27=25|62-27=35
62-27=56|82-27=55
62-27=59|82-27=55
62-27=65|82-27=55
62-27=79|52+27=79
62-27=83|62+21=83
62-27=88|62+27=89
62-27=95|82-27=55
62-28=24|62-28=34
62-28=35|62-26=36
62-28=64|82-28=54
62-28=80|52+28=80
62-28=82|62+20=82
62-28=88|62+26=88
62-28=91|62+29=91
62-28=94|82-28=54
62-28=98|62+28=90
62-29=23|62-29=33
62-29=31|62-25=37
62-29=35|62-23=39
62-29=59|82-23=59
62-29=63|82-29=53
62-29=81|52+29=81
62-29=85|62+23=85
62-29=87|62+25=87
62-29=93|82-29=53
62-29=94|62-28=34
62-29=97|62+29=91
62-3=43|52-3=49
62-3=45|52-3=49
62-3=55|52+3=55
62-3=60|62-2=60
62-3=63|62-3=59
62-3=66|62+3=65
62-3=69|62+3=65
62-3=78|82-3=79
62-3=85|62+3=65
62-3=93|62-3=59
62-30=33|62-30=32
62-30=62|82-30=52
62-30=82|52+30=82
62-30=92|82-30=52
62-31=26|62-37=25
62-31=29|62-37=25
62-31=57|82-31=51
62-31=61|82-31=51
62-31=83|52+31=83
62-31=91|82-31=51
62-31=99|62+31=93
62-32=58|82-32=50
62-32=60|82-32=50
62-32=84|52+32=84
62-32=90|82-32=50
62-33=13|52-33=19
62-33=15|52-33=19
62-33=30|62-32=30
62-33=39|62-23=39
62-33=48|82-33=49
62-33=85|52+33=85
62-33=96|62+33=95
62-33=99|62+33=95
62-34=10|52-34=18
62-34=16|52-34=18
62-34=19|52-34=18
62-34=38|62-24=38
62-34=86|52+34=86
62-34=98|62+34=96
62-35=11|52-35=17
62-35=28|63-35=28
62-35=29|62-33=29
62-35=37|62-25=37
62-35=87|52+35=87
62-36=15|52-36=16
62-36=21|62-35=27
62-36=36|62-26=36
62-36=48|82-36=46
62-36=88|52+36=88
62-36=97|62+35=97
62-37=35|62-27=35
62-37=46|82-37=45
62-37=49|82-37=45
62-37=89|52+37=89
62-37=93|62+31=93
62-37=98|62+37=99
62-38=101|62+39=101
62-38=108|62+38=100
62-38=180|62+38=100
62-38=25|62-36=26
62-38=34|62-28=34
62-38=90|52+38=90
62-38=92|62+30=92
62-38=98|62+36=98
62-39=107|62+39=101
62-39=181|62+39=101
62-39=21|62-35=27
62-39=25|62-33=29
62-39=33|62-29=33
62-39=49|82-33=49
62-39=91|52+39=91
62-39=95|62+33=95
62-39=97|62+35=97
62-4=40|52-4=48
62-4=46|52-4=48
62-4=49|52-4=48
62-4=56|52+4=56
62-4=68|62+4=66
62-4=86|62+4=66
62-40=182|62+40=102
62-40=23|62-40=22
62-40=74|62-48=14
62-40=92|52+40=92
62-41=109|62+41=103
62-41=16|62-47=15
62-41=183|62+41=103
62-41=19|62-47=15
62-41=47|82-41=41
62-41=75|62-47=15
62-41=93|52+41=93
62-42=184|62+42=104
62-42=48|82-42=40
62-42=94|52+42=94
62-43=106|62+43=105
62-43=109|62+43=105
62-43=185|62+43=105
62-43=20|62-42=20
62-43=3|52-43=9
62-43=38|82-43=39
62-43=5|52-43=9
62-43=73|62-43=19
62-43=95|52+43=95
62-43=99|82-43=39
62-44=0|52-44=8
62-44=108|62+44=106
62-44=186|62+44=106
62-44=6|52-44=8
62-44=9|52-44=8
62-44=96|52+44=96
62-44=98|82-44=38
62-45=1|52-45=7
62-45=18|63-45=18
62-45=187|62+45=107
62-45=19|62-43=19
62-45=73|62-49=13
62-45=76|62-46=16
62-45=97|82-45=37
62-46=107|62+45=107
62-46=11|62-45=17
62-46=188|62+46=108
62-46=38|82-46=36
62-46=5|52-46=6
62-46=74|62-48=14
62-46=96|82-46=36
62-46=98|52+46=98
62-47=103|62+41=103
62-47=108|62+47=109
62-47=189|62+47=109
62-47=36|82-47=35
62-47=39|82-47=35
62-47=95|82-47=35
62-47=99|52+47=99
62-48=100|52+48=100
62-48=102|62+40=102
62-48=108|62+46=108
62-48=111|62+49=111
62-48=118|62+48=110
62-48=15|62-46=16
62-48=170|62+48=110
62-48=94|82-48=34
62-49=101|52+49=101
62-49=105|62+43=105
62-49=107|62+45=107
62-49=11|62-45=17
62-49=117|62+49=111
62-49=15|62-43=19
62-49=171|62+49=111
62-49=39|82-43=39
62-49=74|62-48=14
62-49=93|82-49=33
62-5=41|52-5=47
62-5=58|63-5=58
62-5=59|62-3=59
62-5=63|62-9=53
62-5=66|62-6=56
62-5=87|92-5=87
62-5=93|62-9=53
62-5=96|62-6=56
62-50=102|52+50=102
62-50=13|62-50=12
62-50=172|62+50=112
62-50=92|82-50=32
62-51=103|52+51=103
62-51=119|62+51=113
62-51=173|62+51=113
62-51=37|82-51=31
62-51=6|62-57=5
62-51=7|62-61=1
62-51=9|62-57=5
62-51=91|82-51=31
62-52=104|52+52=104
62-52=174|62+52=114
62-52=38|82-52=30
62-52=90|82-52=30
62-53=10|62-52=10
62-53=105|52+53=105
62-53=116|62+53=115
62-53=119|62+53=115
62-53=175|62+53=115
62-53=28|82-53=29
62-54=106|52+54=106
62-54=118|62+54=116
62-54=176|62+54=116
62-55=107|52+55=107
62-55=177|62+55=117
62-55=8|63-55=8
62-55=9|62-53=9
62-56=1|62-55=7
62-56=108|52+56=108
62-56=117|62+55=117
62-56=178|62+56=118
62-56=28|82-56=26
62-57=109|52+57=109
62-57=113|62+51=113
62-57=118|62+57=119
62-57=179|62+57=119
62-57=26|82-57=25
62-57=29|82-57=25
62-58=110|52+58=110
62-58=112|62+50=112
62-58=118|62+56=118
62-58=121|62+59=121
62-58=128|62+58=120
62-58=5|62-56=6
62-59=1|62-55=7
62-59=111|52+59=111
62-59=115|62+53=115
62-59=117|62+55=117
62-59=127|62+59=121
62-59=29|82-53=29
62-59=5|62-53=9
62-6=45|52-6=46
62-6=51|62-5=57
62-6=58|52+6=58
62-6=64|62-8=54
62-6=67|62+5=67
62-6=78|82-6=76
62-6=88|62+6=68
62-6=94|62-8=54
62-60=112|52+60=112
62-60=3|62-60=2
62-60=32|82-50=32
62-61=113|52+61=113
62-61=129|62+61=123
62-61=27|82-61=21
62-61=31|82-51=31
62-62=114|52+62=114
62-62=28|82-62=20
62-62=30|82-52=30
62-63=115|52+63=115
62-63=126|62+63=125
62-63=129|62+63=125
62-63=18|82-63=19
62-63=29|82-53=29
62-63=3|62-53=9
62-63=5|62-53=9
62-63=79|82-63=19
62-64=0|62-54=8
62-64=116|52+64=116
62-64=128|62+64=126
62-64=28|82-54=28
62-64=6|62-54=8
62-64=78|82-64=18
62-64=9|62-54=8
62-65=1|62-55=7
62-65=117|52+65=117
62-65=27|82-55=27
62-65=77|82-65=17
62-66=118|52+66=118
62-66=127|62+65=127
62-66=18|82-66=16
62-66=26|82-56=26
62-66=5|62-56=6
62-66=76|82-66=16
62-67=119|52+67=119
62-67=123|62+61=123
62-67=128|62+67=129
62-67=16|82-67=15
62-67=19|82-67=15
62-67=25|82-57=25
62-67=75|82-67=15
62-68=120|52+68=120
62-68=122|62+60=122
62-68=128|62+66=128
62-68=131|62+69=131
62-68=138|62+68=130
62-68=190|62+68=130
62-68=24|82-58=24
62-68=74|82-68=14
62-69=121|52+69=121
62-69=125|62+63=125
62-69=127|62+65=127
62-69=137|62+69=131
62-69=19|82-63=19
62-69=191|62+69=131
62-69=23|82-59=23
62-69=73|82-69=13
62-7=51|62-1=61
62-7=59|52+7=59
62-7=63|62+1=63
62-7=68|62+7=69
62-7=76|82-7=75
62-7=79|82-7=75
62-7=89|62+7=69
62-70=122|52+70=122
62-70=192|62+70=132
62-70=72|82-10=72
62-71=123|52+71=123
62-71=139|62+71=133
62-71=17|82-71=11
62-71=193|62+71=133
62-71=71|82-11=71
62-71=73|62+11=73
62-72=124|52+72=124
62-72=18|82-72=10
62-72=194|62+72=134
62-72=70|82-12=70
62-72=74|62+12=74
62-73=125|52+73=125
62-73=136|62+73=135
62-73=139|62+73=135
62-73=195|62+73=135
62-73=43|62-13=49
62-73=45|62-13=49
62-73=75|62+13=75
62-73=8|82-73=9
62-74=126|52+74=126
62-74=138|62+74=136
62-74=196|62+74=136
62-74=40|62-14=48
62-74=46|62-14=48
62-74=49|62-14=48
62-74=76|62+14=76
62-75=127|52+75=127
62-75=197|62+75=137
62-75=41|62-15=47
62-75=77|62+15=77
62-76=128|52+76=128
62-76=137|62+75=137
62-76=198|62+76=138
62-76=45|62-16=46
62-76=78|62+16=78
62-76=8|82-76=6
62-77=129|52+77=129
62-77=133|62+71=133
62-77=138|62+77=139
62-77=199|62+77=139
62-77=6|82-77=5
62-77=79|62+17=79
62-77=9|82-77=5
62-78=130|52+78=130
62-78=132|62+70=132
62-78=138|62+76=138
62-78=141|62+79=141
62-78=148|62+78=140
62-78=80|62+18=80
62-79=131|52+79=131
62-79=135|62+73=135
62-79=137|62+75=137
62-79=147|62+79=141
62-79=81|62+19=81
62-79=9|82-73=9
62-8=55|62-6=56
62-8=60|52+8=60
62-8=68|62+6=68
62-8=71|62+9=71
62-8=78|62+8=70
62-80=122|62+60=122
62-80=132|52+80=132
62-80=152|62+90=152
62-81=123|62+61=123
62-81=133|52+81=133
62-81=149|62+81=143
62-81=153|62+91=153
62-81=7|82-81=1
62-82=124|62+62=124
62-82=134|52+82=134
62-82=154|62+92=154
62-83=125|62+63=125
62-83=135|52+83=135
62-83=146|62+83=145
62-83=149|62+83=145
62-83=155|62+93=155
62-84=126|62+64=126
62-84=136|52+84=136
62-84=148|62+84=146
62-84=156|62+94=156
62-85=127|62+65=127
62-85=137|52+85=137
62-85=157|62+95=157
62-86=128|62+66=128
62-86=138|52+86=138
62-86=147|62+85=147
62-86=158|62+96=158
62-87=129|62+67=129
62-87=139|52+87=139
62-87=143|62+81=143
62-87=148|62+87=149
62-87=159|62+97=159
62-88=130|62+68=130
62-88=140|52+88=140
62-88=142|62+80=142
62-88=148|62+86=148
62-88=151|62+89=151
62-88=158|62+88=150
62-88=160|62+88=150
62-88=190|62+88=150
62-89=131|62+69=131
62-89=141|52+89=141
62-89=145|62+83=145
62-89=147|62+85=147
62-89=157|62+89=151
62-89=161|62+89=151
62-89=191|62+89=151
62-9=51|62-5=57
62-9=55|62-3=59
62-9=61|52+9=61
62-9=64|62-8=54
62-9=65|62+3=65
62-9=67|62+5=67
62-9=77|82-5=77
62-9=79|82-3=79
62-9=94|62-8=54
62-90=112|62+50=112
62-90=142|52+90=142
62-90=162|62+90=152
62-90=192|62+90=152
62-90=2|62-60=2
62-90=92|62+30=92
62-91=1|62-61=1
62-91=113|62+51=113
62-91=143|52+91=143
62-91=159|62+91=153
62-91=163|62+91=153
62-91=193|62+91=153
62-91=93|62+31=93
62-92=114|62+52=114
62-92=144|52+92=144
62-92=164|62+92=154
62-92=194|62+92=154
62-92=94|62+32=94
62-93=115|62+53=115
62-93=145|52+93=145
62-93=156|62+93=155
62-93=159|62+93=155
62-93=165|62+93=155
62-93=195|62+93=155
62-93=23|62-33=29
62-93=25|62-33=29
62-93=3|62-53=9
62-93=5|62-53=9
62-93=95|62+33=95
62-94=0|62-54=8
62-94=116|62+54=116
62-94=146|52+94=146
62-94=158|62+94=156
62-94=166|62+94=156
62-94=196|62+94=156
62-94=20|62-34=28
62-94=26|62-34=28
62-94=29|62-34=28
62-94=6|62-54=8
62-94=9|62-54=8
62-94=96|62+34=96
62-95=1|62-55=7
62-95=117|62+55=117
62-95=147|52+95=147
62-95=167|62+95=157
62-95=197|62+95=157
62-95=21|62-35=27
62-95=97|62+35=97
62-96=118|62+56=118
62-96=148|52+96=148
62-96=157|62+95=157
62-96=168|62+96=158
62-96=198|62+96=158
62-96=25|62-36=26
62-96=5|62-56=6
62-96=98|62+36=98
62-97=119|62+57=119
62-97=149|52+97=149
62-97=153|62+91=153
62-97=158|62+97=159
62-97=169|62+97=159
62-97=199|62+97=159
62-97=99|62+37=99
62-98=100|62+38=100
62-98=120|62+58=120
62-98=150|52+98=150
62-98=152|62+90=152
62-98=158|62+96=158
62-98=161|62+99=161
62-98=168|62+98=160
62-98=180|62+98=160
62-99=101|62+39=101
62-99=121|62+59=121
62-99=151|52+99=151
62-99=155|62+93=155
62-99=157|62+95=157
62-99=167|62+99=161
62-99=181|62+99=161
62+0=54|62-8=54
62+0=78|62+8=70
62+1=51|62-1=61
62+1=55|62-7=55
62+1=59|52+7=59
62+1=68|62+7=69
62+1=81|82-1=81
62+1=89|62+7=69
62+1=93|62+1=63
62+10=192|62+70=132
62+10=44|62-18=44
62+10=52|52+10=62
62+10=73|62+10=72
62+10=82|82+10=92
62+10=88|62+18=80
62+11=139|62+71=133
62+11=193|62+71=133
62+11=45|62-17=45
62+11=53|52+11=63
62+11=71|82-11=71
62+11=78|62+17=79
62+11=83|82+11=93
62+11=99|82+11=93
62+12=194|62+72=134
62+12=54|52+12=64
62+12=70|82-12=70
62+12=75|62+13=75
62+12=84|82+12=94
62+13=136|62+73=135
62+13=139|62+73=135
62+13=195|62+73=135
62+13=43|62-13=49
62+13=45|62-13=49
62+13=55|52+13=65
62+13=69|82-13=69
62+13=85|82+13=95
62+13=87|62+19=81
62+13=96|82+13=95
62+13=99|82+13=95
62+14=138|62+74=136
62+14=196|62+74=136
62+14=40|62-14=48
62+14=46|62-14=48
62+14=49|62-14=48
62+14=56|52+14=66
62+14=65|52+14=66
62+14=68|82-14=68
62+14=86|82+14=96
62+14=98|82+14=96
62+15=197|62+75=137
62+15=41|62-15=47
62+15=43|62-19=43
62+15=46|62-16=46
62+15=57|52+15=67
62+15=61|52+15=67
62+15=67|82-15=67
62+15=87|62+19=81
62+16=17|62+15=77
62+16=198|62+76=138
62+16=44|62-18=44
62+16=45|62-16=46
62+16=58|52+16=68
62+16=60|52+16=68
62+16=66|82-16=66
62+16=69|52+16=68
62+16=71|62+15=77
62+16=88|62+18=80
62+17=13|62+11=73
62+17=138|62+77=139
62+17=199|62+77=139
62+17=59|52+17=69
62+17=63|52+17=69
62+17=65|82-17=65
62+17=89|82+17=99
62+17=98|82+17=99
62+18=10|52+18=70
62+18=108|82+18=100
62+18=12|62+10=72
62+18=148|62+78=140
62+18=18|62+16=78
62+18=180|82+18=100
62+18=61|62+19=81
62+18=64|82-18=64
62+18=70|62+16=78
62+18=76|62+16=78
62+18=79|62+16=78
62+18=91|62+19=81
62+18=98|62+18=80
62+19=107|82+19=101
62+19=11|52+19=71
62+19=147|62+79=141
62+19=15|62+13=75
62+19=17|62+15=77
62+19=181|82+19=101
62+19=44|62-18=44
62+19=63|82-19=63
62+19=71|62+15=77
62+19=88|62+18=80
62+19=97|62+19=81
62+2=50|62-2=60
62+2=65|62+3=65
62+2=80|82-2=80
62+2=94|62+2=64
62+20=12|52+20=72
62+20=182|82+20=102
62+20=34|62-28=34
62+20=62|82-20=62
62+20=80|52+28=80
62+20=83|62+20=82
62+20=98|62+28=90
62+21=109|82+21=103
62+21=13|52+21=73
62+21=183|82+21=103
62+21=35|62-27=35
62+21=61|82-21=61
62+21=88|62+27=89
62+22=14|52+22=74
62+22=184|82+22=104
62+22=60|82-22=60
62+22=85|62+23=85
62+23=106|82+23=105
62+23=109|82+23=105
62+23=15|52+23=75
62+23=185|82+23=105
62+23=33|62-23=39
62+23=35|62-23=39
62+23=59|82-23=59
62+23=81|52+29=81
62+23=97|62+29=91
62+24=108|82+24=106
62+24=16|52+24=76
62+24=186|82+24=106
62+24=30|62-24=38
62+24=36|62-24=38
62+24=39|62-24=38
62+24=58|82-24=58
62+24=75|52+24=76
62+25=17|52+25=77
62+25=187|82+25=107
62+25=31|62-25=37
62+25=33|62-29=33
62+25=36|62-26=36
62+25=57|82-25=57
62+25=71|52+25=77
62+25=81|52+29=81
62+25=97|62+29=91
62+26=18|52+26=78
62+26=188|82+26=108
62+26=34|62-28=34
62+26=35|62-26=36
62+26=56|82-26=56
62+26=67|62+25=87
62+26=70|52+26=78
62+26=76|52+26=78
62+26=79|52+26=78
62+26=80|52+28=80
62+26=81|62+25=87
62+26=97|62+25=87
62+26=98|62+28=90
62+27=108|82+27=109
62+27=189|82+27=109
62+27=19|52+27=79
62+27=55|82-27=55
62+27=63|62+21=83
62+27=73|52+27=79
62+27=75|52+27=79
62+27=93|62+21=83
62+28=118|82+28=110
62+28=170|82+28=110
62+28=31|62+29=91
62+28=51|62+29=91
62+28=54|82-28=54
62+28=60|52+28=80
62+28=62|62+20=82
62+28=68|62+26=88
62+28=80|62+26=88
62+28=86|62+26=88
62+28=89|62+26=88
62+28=92|62+20=82
62+28=98|62+26=88
62+29=117|82+29=111
62+29=171|82+29=111
62+29=34|62-28=34
62+29=53|82-29=53
62+29=61|52+29=81
62+29=65|62+23=85
62+29=67|62+25=87
62+29=80|52+28=80
62+29=81|62+25=87
62+29=95|62+23=85
62+29=97|62+25=87
62+29=98|62+28=90
62+3=53|62-3=59
62+3=55|62-3=59
62+3=77|62+9=71
62+3=79|82-3=79
62+3=86|82+3=85
62+3=89|82+3=85
62+3=95|62+3=65
62+30=108|62+38=100
62+30=162|62+90=152
62+30=172|82+30=112
62+30=180|62+38=100
62+30=192|62+90=152
62+30=24|62-38=24
62+30=52|82-30=52
62+30=62|52+30=82
62+30=93|62+30=92
62+31=119|82+31=113
62+31=159|62+91=153
62+31=163|62+91=153
62+31=173|82+31=113
62+31=193|62+91=153
62+31=25|62-37=25
62+31=51|82-31=51
62+31=63|52+31=83
62+31=89|52+37=89
62+31=98|62+37=99
62+32=164|62+92=154
62+32=174|82+32=114
62+32=194|62+92=154
62+32=50|82-32=50
62+32=64|52+32=84
62+32=95|62+33=95
62+33=107|62+39=101
62+33=116|82+33=115
62+33=119|82+33=115
62+33=156|62+93=155
62+33=159|62+93=155
62+33=165|62+93=155
62+33=175|82+33=115
62+33=181|62+39=101
62+33=195|62+93=155
62+33=23|62-33=29
62+33=25|62-33=29
62+33=49|82-33=49
62+33=65|52+33=85
62+34=118|82+34=116
62+34=158|62+94=156
62+34=166|62+94=156
62+34=176|82+34=116
62+34=196|62+94=156
62+34=20|62-34=28
62+34=26|62-34=28
62+34=29|62-34=28
62+34=48|82-34=48
62+34=66|52+34=86
62+34=85|52+34=86
62+35=107|62+39=101
62+35=167|62+95=157
62+35=177|82+35=117
62+35=181|62+39=101
62+35=197|62+95=157
62+35=21|62-35=27
62+35=23|62-39=23
62+35=26|62-36=26
62+35=47|82-35=47
62+35=67|52+35=87
62+35=81|52+35=87
62+35=88|52+36=88
62+36=108|62+38=100
62+36=168|62+96=158
62+36=178|82+36=118
62+36=180|62+38=100
62+36=198|62+96=158
62+36=24|62-38=24
62+36=25|62-36=26
62+36=37|62+35=97
62+36=46|82-36=46
62+36=57|62+35=97
62+36=68|52+36=88
62+36=80|52+36=88
62+36=86|52+36=88
62+36=89|52+36=88
62+36=91|62+35=97
62+37=118|82+37=119
62+37=158|62+97=159
62+37=169|62+97=159
62+37=179|82+37=119
62+37=199|62+97=159
62+37=33|62+31=93
62+37=45|82-37=45
62+37=53|62+31=93
62+37=69|52+37=89
62+37=83|52+37=89
62+37=85|52+37=89
62+38=128|82+38=120
62+38=168|62+98=160
62+38=180|62+98=160
62+38=30|52+38=90
62+38=32|62+30=92
62+38=38|62+36=98
62+38=44|82-38=44
62+38=50|52+38=90
62+38=52|62+30=92
62+38=58|62+36=98
62+38=90|62+28=90
62+38=96|62+36=98
62+38=99|62+36=98
62+39=108|62+38=100
62+39=127|82+39=121
62+39=167|62+99=161
62+39=180|62+38=100
62+39=181|62+99=161
62+39=24|62-38=24
62+39=31|52+39=91
62+39=35|62+33=95
62+39=37|62+35=97
62+39=43|82-39=43
62+39=51|52+39=91
62+39=55|62+33=95
62+39=57|62+35=97
62+39=91|62+29=91
62+4=50|62-4=58
62+4=55|52+4=56
62+4=56|62-4=58
62+4=59|62-4=58
62+4=78|82-4=78
62+4=88|82+4=86
62+4=96|62+4=66
62+40=103|62+40=102
62+40=118|62+48=110
62+40=14|62-48=14
62+40=170|62+48=110
62+40=32|52+40=92
62+40=42|82-40=42
62+40=52|52+40=92
62+41=108|62+47=109
62+41=129|82+41=123
62+41=15|62-47=15
62+41=189|62+47=109
62+41=33|52+41=93
62+41=41|82-41=41
62+41=53|52+41=93
62+42=105|62+43=105
62+42=34|52+42=94
62+42=40|82-42=40
62+42=54|52+42=94
62+43=117|62+49=111
62+43=126|82+43=125
62+43=129|82+43=125
62+43=13|62-43=19
62+43=15|62-43=19
62+43=171|62+49=111
62+43=35|52+43=95
62+43=39|82-43=39
62+43=55|52+43=95
62+44=10|62-44=18
62+44=128|82+44=126
62+44=16|62-44=18
62+44=19|62-44=18
62+44=36|52+44=96
62+44=38|82-44=38
62+44=56|52+44=96
62+44=95|52+44=96
62+45=11|62-45=17
62+45=117|62+49=111
62+45=13|62-49=13
62+45=16|62-46=16
62+45=171|62+49=111
62+45=188|62+46=108
62+45=37|82-45=37
62+45=57|52+45=97
62+45=91|52+45=97
62+46=101|62+45=107
62+46=118|62+48=110
62+46=14|62-48=14
62+46=15|62-46=16
62+46=170|62+48=110
62+46=36|82-46=36
62+46=38|52+46=98
62+46=58|52+46=98
62+46=90|52+46=98
62+46=96|52+46=98
62+46=99|52+46=98
62+47=128|82+47=129
62+47=35|82-47=35
62+47=39|52+47=99
62+47=59|52+47=99
62+47=93|52+47=99
62+47=95|52+47=99
62+48=100|62+46=108
62+48=106|62+46=108
62+48=109|62+46=108
62+48=138|82+48=130
62+48=190|82+48=130
62+48=34|82-48=34
62+49=101|62+45=107
62+49=118|62+48=110
62+49=137|82+49=131
62+49=14|62-48=14
62+49=170|62+48=110
62+49=191|82+49=131
62+49=33|82-49=33
62+5=51|62-5=57
62+5=53|62-9=53
62+5=56|62-6=56
62+5=77|82-5=77
62+5=88|62+6=68
62+5=97|62+5=67
62+50=113|62+50=112
62+50=128|62+58=120
62+50=142|52+90=142
62+50=162|62+90=152
62+50=192|62+90=152
62+50=2|62-60=2
62+50=32|82-50=32
62+50=4|62-58=4
62+51=1|62-61=1
62+51=118|62+57=119
62+51=129|62+61=123
62+51=139|82+51=133
62+51=143|52+91=143
62+51=159|62+91=153
62+51=163|62+91=153
62+51=179|62+57=119
62+51=193|62+91=153
62+51=31|82-51=31
62+51=5|62-57=5
62+52=115|62+53=115
62+52=144|52+92=144
62+52=164|62+92=154
62+52=194|62+92=154
62+52=30|82-52=30
62+53=126|62+63=125
62+53=127|62+59=121
62+53=129|62+63=125
62+53=136|82+53=135
62+53=139|82+53=135
62+53=145|52+93=145
62+53=156|62+93=155
62+53=159|62+93=155
62+53=165|62+93=155
62+53=195|62+93=155
62+53=29|82-53=29
62+53=3|62-53=9
62+53=5|62-53=9
62+54=0|62-54=8
62+54=105|52+54=106
62+54=128|62+64=126
62+54=138|82+54=136
62+54=146|52+94=146
62+54=158|62+94=156
62+54=166|62+94=156
62+54=196|62+94=156
62+54=28|82-54=28
62+54=6|62-54=8
62+54=9|62-54=8
62+55=1|62-55=7
62+55=101|52+55=107
62+55=127|62+59=121
62+55=147|52+95=147
62+55=167|62+95=157
62+55=178|62+56=118
62+55=197|62+95=157
62+55=27|82-55=27
62+55=3|62-59=3
62+55=6|62-56=6
62+56=100|52+56=108
62+56=106|52+56=108
62+56=109|52+56=108
62+56=111|62+55=117
62+56=128|62+58=120
62+56=148|52+96=148
62+56=168|62+96=158
62+56=198|62+96=158
62+56=26|82-56=26
62+56=4|62-58=4
62+56=5|62-56=6
62+57=103|52+57=109
62+57=105|52+57=109
62+57=128|62+67=129
62+57=138|82+57=139
62+57=149|52+97=149
62+57=158|62+97=159
62+57=169|62+97=159
62+57=199|62+97=159
62+57=25|82-57=25
62+58=110|62+56=118
62+58=116|62+56=118
62+58=119|62+56=118
62+58=138|62+68=130
62+58=148|82+58=140
62+58=150|52+98=150
62+58=168|62+98=160
62+58=180|62+98=160
62+58=190|62+68=130
62+58=24|82-58=24
62+59=111|62+55=117
62+59=128|62+58=120
62+59=137|62+69=131
62+59=147|82+59=141
62+59=151|52+99=151
62+59=167|62+99=161
62+59=181|62+99=161
62+59=191|62+69=131
62+59=23|82-59=23
62+59=4|62-58=4
62+6=50|52+6=58
62+6=54|62-8=54
62+6=55|62-6=56
62+6=56|52+6=58
62+6=57|62+5=67
62+6=59|52+6=58
62+6=61|62+5=67
62+6=76|82-6=76
62+6=78|62+8=70
62+6=98|62+6=68
62+60=120|52+68=120
62+60=123|62+60=122
62+60=132|52+80=132
62+60=138|62+68=130
62+60=152|62+90=152
62+60=190|62+68=130
62+60=22|82-60=22
62+61=119|52+67=119
62+61=128|62+67=129
62+61=133|52+81=133
62+61=149|62+81=143
62+61=153|62+91=153
62+61=21|82-61=21
62+62=125|62+63=125
62+62=134|52+82=134
62+62=154|62+92=154
62+62=20|82-62=20
62+63=121|52+69=121
62+63=135|52+83=135
62+63=137|62+69=131
62+63=146|62+83=145
62+63=149|62+83=145
62+63=155|62+93=155
62+63=19|82-63=19
62+63=191|62+69=131
62+64=115|52+64=116
62+64=136|52+84=136
62+64=148|62+84=146
62+64=156|62+94=156
62+64=18|82-64=18
62+65=111|52+65=117
62+65=118|52+66=118
62+65=121|52+69=121
62+65=137|52+85=137
62+65=157|62+95=157
62+65=17|82-65=17
62+65=191|62+69=131
62+66=110|52+66=118
62+66=116|52+66=118
62+66=119|52+66=118
62+66=120|52+68=120
62+66=121|62+65=127
62+66=138|52+86=138
62+66=147|62+85=147
62+66=158|62+96=158
62+66=16|82-66=16
62+66=190|62+68=130
62+67=113|52+67=119
62+67=115|52+67=119
62+67=139|52+87=139
62+67=143|62+81=143
62+67=148|62+87=149
62+67=15|82-67=15
62+67=159|62+97=159
62+68=120|62+66=128
62+68=126|62+66=128
62+68=129|62+66=128
62+68=14|82-68=14
62+68=140|52+88=140
62+68=142|62+80=142
62+68=148|62+86=148
62+68=151|62+89=151
62+68=158|62+88=150
62+68=160|62+88=150
62+68=190|62+88=150
62+69=120|52+68=120
62+69=121|62+65=127
62+69=13|82-69=13
62+69=138|62+68=130
62+69=141|52+89=141
62+69=145|62+83=145
62+69=147|62+85=147
62+69=157|62+89=151
62+69=161|62+89=151
62+69=190|62+68=130
62+69=191|62+89=151
62+7=53|52+7=59
62+7=55|52+7=59
62+7=75|82-7=75
62+7=83|62+7=69
62+7=88|82+7=89
62+7=99|62+7=69
62+70=12|62+10=72
62+70=133|62+70=132
62+70=148|62+78=140
62+70=162|82+70=152
62+70=192|82+70=152
62+71=11|82-71=11
62+71=13|62+11=73
62+71=138|62+77=139
62+71=159|82+71=153
62+71=163|82+71=153
62+71=193|82+71=153
62+71=199|62+77=139
62+72=10|82-72=10
62+72=135|62+73=135
62+72=14|62+12=74
62+72=164|82+72=154
62+72=194|82+72=154
62+73=147|62+79=141
62+73=15|62+13=75
62+73=156|82+73=155
62+73=159|82+73=155
62+73=165|82+73=155
62+73=195|82+73=155
62+73=9|82-73=9
62+74=125|52+74=126
62+74=158|82+74=156
62+74=16|62+14=76
62+74=166|82+74=156
62+74=196|82+74=156
62+74=75|62+14=76
62+74=8|82-74=8
62+75=121|52+75=127
62+75=147|62+79=141
62+75=167|82+75=157
62+75=17|62+15=77
62+75=197|82+75=157
62+75=198|62+76=138
62+75=7|82-75=7
62+75=71|62+15=77
62+76=120|52+76=128
62+76=126|52+76=128
62+76=129|52+76=128
